,Count,discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year,top10,horizontal,vertical,top10C,Country_Rank,Year_Rank,Gender_Rank,Medal_Rank
11125,1,Weightl.,108kg super heavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ronny-weller,Ronny Weller,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Weightlifting,3,2,Germany,1.0,26,1,1
11131,1,Weightl.,76  83kg lightheavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marc-huster,Marc Huster,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Weightlifting,3,2,Germany,1.0,26,1,1
11149,1,Athletics,decathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frank-busemann,Frank Busemann,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Athletics,1,1,Germany,1.0,26,1,1
11412,1,Boxing,60-63.5kg lightwelterweigh men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/oktay-urkal,Oktay Urkal,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Boxing,5,1,Germany,1.0,26,1,1
11449,1,Diving,10m platform men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jan-hempel,Jan Hempel,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,1,1
1269,1,Canoe Sprint,K4 1000m kayak four men,Men,GOLD,GameTeam,Germany team,,,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,1,2
1317,1,Rowing,quadruple sculls without coxsw men,Men,GOLD,GameTeam,Germany team,,,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Rowing,2,2,Germany,1.0,26,1,2
3914,1,Canoe Sprint,C2 1000m canoe double men,Men,GOLD,GameTeam,Germany team,,"['Gunar Kirchbach', 'Andreas Dittmer']",Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,1,2
4048,1,Canoe Sprint,K2 500m kayak double men,Men,GOLD,GameTeam,Germany team,,"['Kay Bluhm', 'Torsten Rene Gutsche']",Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,1,2
10868,1,Judo,60  66kg halflightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/udo-quellmalz,Udo Quellmalz,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Judo,5,2,Germany,1.0,26,1,2
10974,1,Canoe Slalom,K1 kayak single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/oliver-fix,Oliver Fix,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,1,2
10998,1,Cycling Track,Sprint individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jens-fiedler,Jens Fiedler,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,1,2
11089,1,Art. Gymn.,horizontal bar men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andreas-wecker,Andreas Wecker,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Artistic Gymnastics,4,1,Germany,1.0,26,1,2
11175,1,Athletics,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lars-riedel,Lars Riedel,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Athletics,1,1,Germany,1.0,26,1,2
11331,1,Shooting,50m rifle prone 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/christian-klees,Christian Klees,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Shooting,1,2,Germany,1.0,26,1,2
11355,1,Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ralf-schumann,Ralf Schumann,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Shooting,1,2,Germany,1.0,26,1,2
1332,1,Sailing,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,Germany team,,,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,3,2
1383,1,Equestrian,team mixed,Open,GOLD,GameTeam,Germany team,,,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,3,2
1392,1,Equestrian,team mixed,Open,GOLD,GameTeam,Germany team,,,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,3,2
11376,1,Equestrian,individual mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/ulrich-kirchhoff,Ulrich Kirchhoff,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,3,2
11385,1,Equestrian,individual mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/isabell-werth,Isabell Werth,Germany,DE,GER,United States,Atlanta 1996,Summer,1996,Other,0,0,Germany,1.0,26,3,2
10728,1,Speed skating,3000m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/anni-friesinger,Anni Friesinger,Germany,DE,GER,Japan,Nagano 1998,Winter,1998,Other,0,0,Germany,1.0,27,0,0
10758,1,Alpine Skiing,giant slalom women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/katja-seizinger,Katja Seizinger,Germany,DE,GER,Japan,Nagano 1998,Winter,1998,Other,0,0,Germany,1.0,27,0,0
10770,1,Alpine Skiing,alpine combined women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hilde-gerg,Hilde Gerg,Germany,DE,GER,Japan,Nagano 1998,Winter,1998,Other,0,0,Germany,1.0,27,0,0
