Year,Month,Main_cat,Category,Category2,Sea level (mm),Ocean heat content [10^21 J],Ocean heat uptake (W m^-2),step1,step2,step3,200301,x
2015,3,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.696817674,-30.08454366,0,-3.696817674,0,,0.4438821494,
2015,4,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.989552936,-24.48963985,0,-2.989552936,0,,1.151146887,
2015,5,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.358517218,-18.31719823,0,-2.358517218,0,,1.782182606,
2015,6,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.497514214,-32.4553892,0,-4.497514214,0,,-0.3568143912,
2015,7,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-1.485056762,-15.28214589,0,-1.485056762,0,,2.655643062,
2015,8,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.068302704,-20.91304892,0,-3.068302704,0,,1.07239712,
2015,9,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.180458138,-32.0034725,0,-4.180458138,0,,-0.03975831463,
2015,10,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.65844033,-29.45510731,0,-4.65844033,0,,-0.5177405065,
2015,11,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.316097312,-24.75978352,0,-2.316097312,0,,1.824602511,
2015,12,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.582445442,-31.54303832,0,-4.582445442,0,,-0.4417456191,
2016,1,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.952861443,-36.01197012,-1.052241037,-4.952861443,0,,-0.8121616193,
2016,2,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.811515141,-29.99421006,0,-3.811515141,0,,0.3291846825,
2016,3,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.453791234,-25.44876373,0,-3.453791234,0,,0.6869085892,
2016,4,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-6.368592951,-49.73001692,0,-6.368592951,0,,-2.227893127,
2016,5,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.681274184,-13.08431534,0,-3.681274184,0,,0.4594256394,
2016,6,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-6.249541525,-40.14536462,0,-6.249541525,0,,-2.108841701,
2016,7,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-7.009405965,-33.6165505,0,-7.009405965,0,,-2.868706142,
2016,8,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-5.653672299,-33.13286344,0,-5.653672299,0,,-1.512972476,
2016,9,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.236272037,-11.37104896,0,-4.236272037,0,,-0.09557221425,
2016,10,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-5.61673597,-40.82030526,0,-5.61673597,0,,-1.476036147,
2016,11,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.600784798,-10.4926987,0,-3.600784798,0,,0.5399150249,
2016,12,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.894918109,-42.43165824,0,-3.894918109,0,,0.2457817141,
2017,1,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.921323644,-31.90556393,-1.482644643,-3.921323644,0,,0.2193761792,
2017,2,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.34757551,-41.79959006,0,-4.34757551,0,,-0.2068756865,
2017,3,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-5.807898025,-46.17901479,0,-5.807898025,0,,-1.667198202,
2017,4,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.887917453,-31.29721804,0,-3.887917453,0,,0.2527823704,
2017,5,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.452469858,-16.86925933,0,-2.452469858,0,,1.688229965,
2017,6,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.943494053,-25.04415555,0,-2.943494053,0,,1.197205771,
2017,7,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.757878183,-21.68507056,0,-2.757878183,0,,1.38282164,
2017,8,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.584256609,-21.17713346,0,-2.584256609,0,,1.556443214,
2017,9,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.949327347,-26.44097117,0,-3.949327347,0,,0.1913724765,
2017,10,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.335444183,-19.70442616,0,-2.335444183,0,,1.805255641,
2017,11,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.714009392,-19.7988235,0,-3.714009392,0,,0.4266904317,
2017,12,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.468955453,-34.61428854,0,-4.468955453,0,,-0.3282556297,
2018,1,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.783851392,-28.62529249,-2.228159081,-3.783851392,0,,0.3568484314,
2018,2,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.330442896,-16.72674714,0,-2.330442896,0,,1.810256927,
2018,3,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-0.9939936513,-9.813938346,0,-0.9939936513,0,,3.146706172,
2018,4,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.421987707,-14.35690767,0,-2.421987707,0,,1.718712116,
2018,5,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.506729086,-19.3837088,0,-2.506729086,0,,1.633970737,
2018,6,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.111990043,-28.63889114,0,-4.111990043,0,,0.02870977996,
2018,7,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.400556432,-22.91188736,0,-2.400556432,0,,1.740143392,
2018,8,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.645365806,-24.10410067,0,-2.645365806,0,,1.495334018,
2018,9,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.848943794,-31.03272975,0,-3.848943794,0,,0.2917560296,
2018,10,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.731393614,-24.14913258,0,-2.731393614,0,,1.409306209,
2018,11,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.52633702,-29.26304236,0,-4.52633702,0,,-0.3856371972,
2018,12,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.295821955,-17.30080118,0,-2.295821955,0,,1.844877868,
2019,1,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.558028464,-17.3826616,-3.050280097,-2.558028464,0,,1.582671359,
2019,2,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.925438106,-21.1127903,0,-2.925438106,0,,1.215261718,
2019,3,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.229498876,-21.85187628,0,-3.229498876,0,,0.9112009468,
2019,4,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.30381062,-15.6499686,0,-3.30381062,0,,0.8368892036,
2019,5,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-1.881043169,-19.11025064,0,-1.881043169,0,,2.259656654,
2019,6,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.101927496,-15.76279049,0,-2.101927496,0,,2.038772327,
2019,7,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-4.1164422,-31.33797416,0,-4.1164422,0,,0.02425762337,
2019,8,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.980574485,-28.3838469,0,-3.980574485,0,,0.1601253379,
2019,9,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.530241253,-29.88201751,0,-3.530241253,0,,0.6104585698,
2019,10,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-2.128127011,-18.69878103,0,-2.128127011,0,,2.012572813,
2019,11,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.882773558,-26.87327494,0,-3.882773558,0,,0.2579262649,
2019,12,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread,Thermal expansion (ARGO) -spread_area,-3.984011717,-26.05612225,0,-3.984011717,0,,0.1566881059,x
2003,1,Residual -mean,Residual_inv,Residual,-11.77440409,-77.08231304,0,,,,0,
2003,2,Residual -mean,Residual_inv,Residual,-12.4811063,-89.6714021,0,,,,-0.7067022027,
2003,3,Residual -mean,Residual_inv,Residual,-10.91477025,-77.16646089,0,,,,0.8596338437,
2003,4,Residual -mean,Residual_inv,Residual,-13.20942402,-91.50760529,0,,,,-1.435019931,
2003,5,Residual -mean,Residual_inv,Residual,-12.00362942,-87.02984233,0,,,,-0.2292253297,
2003,6,Residual -mean,Residual_inv,Residual,-15.20846533,-113.0771055,0,,,,-3.434061235,
2003,7,Residual -mean,Residual_inv,Residual,-13.83755481,-99.61526394,0,,,,-2.063150714,
2003,8,Residual -mean,Residual_inv,Residual,-15.6244694,-110.8184572,0,,,,-3.850065308,
2003,9,Residual -mean,Residual_inv,Residual,-10.69809453,-74.77638658,0,,,,1.076309565,
2003,10,Residual -mean,Residual_inv,Residual,-12.51783965,-92.33263137,0,,,,-0.7434355593,
2003,11,Residual -mean,Residual_inv,Residual,-13.0188729,-95.68787993,0,,,,-1.244468805,
2003,12,Residual -mean,Residual_inv,Residual,-12.154961,-93.06307567,0,,,,-0.3805569029,
2004,1,Residual -mean,Residual_inv,Residual,-11.04820519,-78.14816653,0,,,,0.7261989071,
2004,2,Residual -mean,Residual_inv,Residual,-12.84687175,-94.50184802,0,,,,-1.07246766,
2004,3,Residual -mean,Residual_inv,Residual,-10.50227349,-83.18066914,0,,,,1.272130599,
2004,4,Residual -mean,Residual_inv,Residual,-10.58248716,-76.47005126,0,,,,1.191916931,
2004,5,Residual -mean,Residual_inv,Residual,-13.18181085,-101.488379,0,,,,-1.407406755,
2004,6,Residual -mean,Residual_inv,Residual,-12.27862268,-90.40683284,0,,,,-0.5042185852,
2004,7,Residual -mean,Residual_inv,Residual,-10.05856512,-77.01378538,0,,,,1.715838968,
2004,8,Residual -mean,Residual_inv,Residual,-11.26196335,-81.80787198,0,,,,0.5124407455,
2004,9,Residual -mean,Residual_inv,Residual,-8.888652491,-65.27582001,0,,,,2.885751602,
2004,10,Residual -mean,Residual_inv,Residual,-10.995452,-81.69960547,0,,,,0.7789520974,
2004,11,Residual -mean,Residual_inv,Residual,-10.82015759,-79.60068745,0,,,,0.9542465073,
2004,12,Residual -mean,Residual_inv,Residual,-7.765420332,-54.35379629,0,,,,4.008983761,
2005,1,Residual -mean,Residual_inv,Residual,-6.85406118,-56.53481294,0,,,,4.920342912,
2005,2,Residual -mean,Residual_inv,Residual,-4.832884215,-43.8927399,0,,,,6.941519878,
2005,3,Residual -mean,Residual_inv,Residual,-5.553455588,-51.21129559,0,,,,6.220948505,
2005,4,Residual -mean,Residual_inv,Residual,-7.300742342,-65.57740345,0,,,,4.473661751,
2005,5,Residual -mean,Residual_inv,Residual,-6.680435465,-58.26082622,0,,,,5.093968627,
2005,6,Residual -mean,Residual_inv,Residual,-9.389229569,-80.86133608,0,,,,2.385174524,
2005,7,Residual -mean,Residual_inv,Residual,-8.080850231,-72.44955312,0,,,,3.693553862,
2005,8,Residual -mean,Residual_inv,Residual,-9.510505791,-85.52955958,0,,,,2.263898302,
2005,9,Residual -mean,Residual_inv,Residual,-10.23459176,-89.43849263,0,,,,1.539812331,
2005,10,Residual -mean,Residual_inv,Residual,-9.762987156,-81.61962241,0,,,,2.011416936,
2005,11,Residual -mean,Residual_inv,Residual,-7.61306278,-70.95362911,0,,,,4.161341312,
2005,12,Residual -mean,Residual_inv,Residual,-8.255007292,-70.86464101,0,,,,3.519396801,
2006,1,Residual -mean,Residual_inv,Residual,-9.759489494,-80.51386778,0,,,,2.014914599,
2006,2,Residual -mean,Residual_inv,Residual,-8.423666312,-71.3830613,0,,,,3.350737781,
2006,3,Residual -mean,Residual_inv,Residual,-6.557788571,-60.97212026,0,,,,5.216615522,
2006,4,Residual -mean,Residual_inv,Residual,-8.112559278,-73.18683256,0,,,,3.661844815,
2006,5,Residual -mean,Residual_inv,Residual,-8.111582682,-72.90760367,0,,,,3.662821411,
2006,6,Residual -mean,Residual_inv,Residual,-8.621236764,-77.4554317,0,,,,3.153167329,
2006,7,Residual -mean,Residual_inv,Residual,-9.73469796,-91.93371835,0,,,,2.039706133,
2006,8,Residual -mean,Residual_inv,Residual,-10.85355096,-98.7760243,0,,,,0.9208531372,
2006,9,Residual -mean,Residual_inv,Residual,-6.914267661,-65.89372056,0,,,,4.860136431,
2006,10,Residual -mean,Residual_inv,Residual,-7.75529852,-71.69569371,0,,,,4.019105572,
2006,11,Residual -mean,Residual_inv,Residual,-6.662151166,-61.47041444,0,,,,5.112252927,
2006,12,Residual -mean,Residual_inv,Residual,-7.658687192,-66.69945464,0,,,,4.1157169,
2007,1,Residual -mean,Residual_inv,Residual,-7.032162419,-61.76779273,0,,,,4.742241673,
2007,2,Residual -mean,Residual_inv,Residual,-6.84535544,-61.95415954,0,,,,4.929048652,
2007,3,Residual -mean,Residual_inv,Residual,-5.549432668,-53.82948297,0,,,,6.224971424,
2007,4,Residual -mean,Residual_inv,Residual,-3.623309857,-36.5604724,0,,,,8.151094236,
2007,5,Residual -mean,Residual_inv,Residual,-4.201037905,-41.09862316,0,,,,7.573366188,
2007,6,Residual -mean,Residual_inv,Residual,-5.941648929,-57.08319587,0,,,,5.832755163,
2007,7,Residual -mean,Residual_inv,Residual,-9.078430588,-80.9327043,0,,,,2.695973505,
2007,8,Residual -mean,Residual_inv,Residual,-6.686861344,-60.72215448,0,,,,5.087542749,
2007,9,Residual -mean,Residual_inv,Residual,-8.987433309,-77.20711679,0,,,,2.786970784,
2007,10,Residual -mean,Residual_inv,Residual,-10.26520789,-88.65469082,0,,,,1.509196204,
2007,11,Residual -mean,Residual_inv,Residual,-8.432948699,-77.34926015,0,,,,3.341455393,
2007,12,Residual -mean,Residual_inv,Residual,-10.40217228,-93.92785686,0,,,,1.37223181,
2008,1,Residual -mean,Residual_inv,Residual,-9.289378078,-86.09496411,0,,,,2.485026015,
2008,2,Residual -mean,Residual_inv,Residual,-8.218989405,-77.14193397,0,,,,3.555414688,
2008,3,Residual -mean,Residual_inv,Residual,-7.926676607,-76.75210151,0,,,,3.847727486,
2008,4,Residual -mean,Residual_inv,Residual,-7.920779834,-74.26491124,0,,,,3.853624259,
2008,5,Residual -mean,Residual_inv,Residual,-6.597205268,-59.72773763,0,,,,5.177198825,
2008,6,Residual -mean,Residual_inv,Residual,-7.006345026,-63.52439372,0,,,,4.768059066,
2008,7,Residual -mean,Residual_inv,Residual,-8.583938319,-78.55001633,0,,,,3.190465774,
2008,8,Residual -mean,Residual_inv,Residual,-8.771637546,-81.51311373,0,,,,3.002766547,
2008,9,Residual -mean,Residual_inv,Residual,-8.596458494,-77.28749624,0,,,,3.177945598,
2008,10,Residual -mean,Residual_inv,Residual,-9.265011253,-81.03935663,0,,,,2.50939284,
2008,11,Residual -mean,Residual_inv,Residual,-6.663597246,-56.5638928,0,,,,5.110806846,
2008,12,Residual -mean,Residual_inv,Residual,-6.47641466,-55.39822956,0,,,,5.297989432,
2009,1,Residual -mean,Residual_inv,Residual,-6.068526804,-47.03104196,0,,,,5.705877288,
2009,2,Residual -mean,Residual_inv,Residual,-7.909456514,-67.23139677,0,,,,3.864947578,
2009,3,Residual -mean,Residual_inv,Residual,-6.93033534,-59.77452845,0,,,,4.844068752,
2009,4,Residual -mean,Residual_inv,Residual,-5.979015064,-50.58093604,0,,,,5.795389029,
2009,5,Residual -mean,Residual_inv,Residual,-6.250864594,-53.58896176,0,,,,5.523539499,
2009,6,Residual -mean,Residual_inv,Residual,-7.495860621,-63.55460248,0,,,,4.278543472,
2009,7,Residual -mean,Residual_inv,Residual,-6.889514124,-57.67641673,0,,,,4.884889969,
2009,8,Residual -mean,Residual_inv,Residual,-6.992001566,-58.84172723,0,,,,4.782402527,
2009,9,Residual -mean,Residual_inv,Residual,-5.517499883,-48.31483893,0,,,,6.256904209,
2009,10,Residual -mean,Residual_inv,Residual,-8.339097611,-70.81630556,0,,,,3.435306482,
2009,11,Residual -mean,Residual_inv,Residual,-8.315279081,-71.25532478,0,,,,3.459125011,
2009,12,Residual -mean,Residual_inv,Residual,-7.804762507,-65.906094,0,,,,3.969641586,
2010,1,Residual -mean,Residual_inv,Residual,-5.91099103,-48.84312836,0,,,,5.863413063,
2010,2,Residual -mean,Residual_inv,Residual,-5.165440637,-46.09026295,0,,,,6.608963456,
2010,3,Residual -mean,Residual_inv,Residual,-6.70550384,-60.69763377,0,,,,5.068900253,
2010,4,Residual -mean,Residual_inv,Residual,-7.529119849,-65.8686924,0,,,,4.245284243,
2010,5,Residual -mean,Residual_inv,Residual,-6.121388148,-52.80909352,0,,,,5.653015945,
2010,6,Residual -mean,Residual_inv,Residual,-7.221434601,-64.08214977,0,,,,4.552969492,
2010,7,Residual -mean,Residual_inv,Residual,-8.174934729,-72.77651243,0,,,,3.599469364,
2010,8,Residual -mean,Residual_inv,Residual,-8.397355739,-76.47145364,0,,,,3.377048353,
2010,9,Residual -mean,Residual_inv,Residual,-10.40336257,-93.90549999,0,,,,1.371041523,
2010,10,Residual -mean,Residual_inv,Residual,-10.18532703,-94.83844202,0,,,,1.589077064,
2010,11,Residual -mean,Residual_inv,Residual,-10.5118438,-98.97776581,0,,,,1.262560292,
2010,12,Residual -mean,Residual_inv,Residual,-8.395080954,-84.42327457,0,,,,3.379323139,
2011,1,Residual -mean,Residual_inv,Residual,-6.890066985,-67.68463249,0,,,,4.884337107,
2011,2,Residual -mean,Residual_inv,Residual,-8.337075894,-77.47838506,0,,,,3.437328199,
2011,3,Residual -mean,Residual_inv,Residual,-9.207412042,-83.53177135,0,,,,2.56699205,
2011,4,Residual -mean,Residual_inv,Residual,-9.114639044,-81.68598136,0,,,,2.659765049,
2011,5,Residual -mean,Residual_inv,Residual,-9.412415749,-85.56037139,0,,,,2.361988344,
2011,6,Residual -mean,Residual_inv,Residual,-6.559998882,-62.22606804,0,,,,5.21440521,
2011,7,Residual -mean,Residual_inv,Residual,-9.712889214,-91.09837773,0,,,,2.061514878,
2011,8,Residual -mean,Residual_inv,Residual,-8.217024238,-80.03781528,0,,,,3.557379854,
2011,9,Residual -mean,Residual_inv,Residual,-9.300491023,-87.95413458,0,,,,2.473913069,
2011,10,Residual -mean,Residual_inv,Residual,-8.49278438,-82.432291,0,,,,3.281619713,
2011,11,Residual -mean,Residual_inv,Residual,-7.488827008,-71.36559633,0,,,,4.285577084,
2011,12,Residual -mean,Residual_inv,Residual,-6.025713628,-58.13935746,0,,,,5.748690464,
2012,1,Residual -mean,Residual_inv,Residual,-5.144504238,-45.89532818,0,,,,6.629899854,
2012,2,Residual -mean,Residual_inv,Residual,-6.002344729,-53.97464247,0,,,,5.772059364,
2012,3,Residual -mean,Residual_inv,Residual,-5.727951525,-52.54112111,0,,,,6.046452568,
2012,4,Residual -mean,Residual_inv,Residual,-8.225184129,-69.91330668,0,,,,3.549219964,
2012,5,Residual -mean,Residual_inv,Residual,-7.788608333,-67.216516,0,,,,3.98579576,
2012,6,Residual -mean,Residual_inv,Residual,-6.08204882,-54.24715573,0,,,,5.692355273,
2012,7,Residual -mean,Residual_inv,Residual,-3.506601016,-34.27701151,0,,,,8.267803077,
2012,8,Residual -mean,Residual_inv,Residual,-5.42740127,-46.72821746,0,,,,6.347002823,
2012,9,Residual -mean,Residual_inv,Residual,-4.297525301,-39.89172087,0,,,,7.476878792,
2012,10,Residual -mean,Residual_inv,Residual,-3.701949046,-39.40746531,0,,,,8.072455047,
2012,11,Residual -mean,Residual_inv,Residual,-4.784770486,-47.44778847,0,,,,6.989633607,
2012,12,Residual -mean,Residual_inv,Residual,-5.70646464,-52.26008537,0,,,,6.067939453,
2013,1,Residual -mean,Residual_inv,Residual,-7.654125443,-66.48125842,0,,,,4.12027865,
2013,2,Residual -mean,Residual_inv,Residual,-7.842095799,-69.60565786,0,,,,3.932308293,
2013,3,Residual -mean,Residual_inv,Residual,-6.142074881,-56.94975467,0,,,,5.632329211,
2013,4,Residual -mean,Residual_inv,Residual,-4.789107513,-45.3872113,0,,,,6.98529658,
2013,5,Residual -mean,Residual_inv,Residual,-4.86306946,-48.19799707,0,,,,6.911334633,
2013,6,Residual -mean,Residual_inv,Residual,-6.028285573,-56.47838736,0,,,,5.74611852,
2013,7,Residual -mean,Residual_inv,Residual,-5.71024608,-55.05091921,0,,,,6.064158013,
2013,8,Residual -mean,Residual_inv,Residual,-7.791431126,-71.12181316,0,,,,3.982972967,
2013,9,Residual -mean,Residual_inv,Residual,-9.395992234,-83.11302077,0,,,,2.378411859,
2013,10,Residual -mean,Residual_inv,Residual,-6.480120022,-64.42393283,0,,,,5.294284071,
2013,11,Residual -mean,Residual_inv,Residual,-7.234199763,-67.26764493,0,,,,4.540204329,
2013,12,Residual -mean,Residual_inv,Residual,-9.367235904,-82.01564444,0,,,,2.407168188,
2014,1,Residual -mean,Residual_inv,Residual,-6.049234559,-53.10504158,0,,,,5.725169533,
2014,2,Residual -mean,Residual_inv,Residual,-4.860528646,-41.03356759,0,,,,6.913875446,
2014,3,Residual -mean,Residual_inv,Residual,-4.326218168,-35.82362061,0,,,,7.448185924,
2014,4,Residual -mean,Residual_inv,Residual,-7.183626739,-55.63314765,0,,,,4.590777354,
2014,5,Residual -mean,Residual_inv,Residual,-7.098903795,-58.71379138,0,,,,4.675500298,
2014,6,Residual -mean,Residual_inv,Residual,-8.172494825,-71.24567818,0,,,,3.601909267,
2014,7,Residual -mean,Residual_inv,Residual,-6.587784736,-61.00081699,0,,,,5.186619357,
2014,8,Residual -mean,Residual_inv,Residual,-5.346959675,-51.91731044,0,,,,6.427444418,
2014,9,Residual -mean,Residual_inv,Residual,-6.187455635,-53.9158739,0,,,,5.586948458,
2014,10,Residual -mean,Residual_inv,Residual,-4.984687978,-46.1039576,0,,,,6.789716115,
2014,11,Residual -mean,Residual_inv,Residual,-5.743630018,-53.46581217,0,,,,6.030774075,
2014,12,Residual -mean,Residual_inv,Residual,-5.100715549,-50.48785305,0,,,,6.673688543,
2015,1,Residual -mean,Residual_inv,Residual,-6.286478438,-57.92069005,0,,,,5.487925655,
2015,2,Residual -mean,Residual_inv,Residual,-6.841747475,-62.58753111,0,,,,4.932656618,
2015,3,Residual -mean,Residual_inv,Residual,-7.319482025,-65.65834137,0,,,,4.454922068,
2015,4,Residual -mean,Residual_inv,Residual,-7.477229497,-62.21995985,0,,,,4.297174596,
2015,5,Residual -mean,Residual_inv,Residual,-8.814188159,-74.56532492,0,,,,2.960215933,
2015,6,Residual -mean,Residual_inv,Residual,-6.238322512,-53.08379095,0,,,,5.536081581,
2015,7,Residual -mean,Residual_inv,Residual,-6.507799735,-51.7542711,0,,,,5.266604358,
2015,8,Residual -mean,Residual_inv,Residual,-7.26631065,-56.13206486,0,,,,4.508093443,
2015,9,Residual -mean,Residual_inv,Residual,-4.801851706,-33.05590691,0,,,,6.972552387,
2015,10,Residual -mean,Residual_inv,Residual,-3.150951897,-21.87498384,0,,,,8.623452195,
2015,11,Residual -mean,Residual_inv,Residual,-4.8901531,-35.0687599,0,,,,6.884250993,
2015,12,Residual -mean,Residual_inv,Residual,-6.642863061,-53.09379409,0,,,,5.131541031,
2016,1,Residual -mean,Residual_inv,Residual,-5.007383903,-39.60881725,0,,,,6.76702019,
2016,2,Residual -mean,Residual_inv,Residual,-3.184809748,-30.17203137,0,,,,8.589594344,
2016,3,Residual -mean,Residual_inv,Residual,-4.466338738,-38.38097093,0,,,,7.308065355,
2016,4,Residual -mean,Residual_inv,Residual,-4.209994841,-37.40801508,0,,,,7.564409252,
2016,5,Residual -mean,Residual_inv,Residual,-5.059003618,-43.25576596,0,,,,6.715400474,
2016,6,Residual -mean,Residual_inv,Residual,-2.890729369,-23.45369817,0,,,,8.883674724,
2016,7,Residual -mean,Residual_inv,Residual,-2.593238201,-20.60247969,0,,,,9.181165892,
2016,8,Residual -mean,Residual_inv,Residual,-2.533938034,-18.05282959,0,,,,9.240466059,
2016,9,Residual -mean,Residual_inv,Residual,-3.404705207,-23.39758814,0,,,,8.369698885,
2016,10,Residual -mean,Residual_inv,Residual,-3.551439835,-30.82236759,0,,,,8.222964257,
2016,11,Residual -mean,Residual_inv,Residual,-0.8866564194,-9.770965893,0,,,,10.88774767,
2016,12,Residual -mean,Residual_inv,Residual,-2.223258248,-20.99772277,0,,,,9.551145845,
2017,1,Residual -mean,Residual_inv,Residual,-3.016870751,-24.80631767,0,,,,8.757533342,
2017,2,Residual -mean,Residual_inv,Residual,-4.413724437,-41.94186762,0,,,,7.360679656,
2017,3,Residual -mean,Residual_inv,Residual,-3.643306349,-32.50092908,0,,,,8.131097744,
2017,4,Residual -mean,Residual_inv,Residual,-5.412194191,-45.17324242,0,,,,6.362209902,
2017,5,Residual -mean,Residual_inv,Residual,-6.115875437,-50.8044396,0,,,,5.658528655,
2017,6,Residual -mean,Residual_inv,Residual,-5.230959606,-46.37894047,0,,,,6.543444486,
2017,7,Residual -mean,Residual_inv,Residual,,0,0,,,,0,
